title_romaji,title_english,meanScore,R_expected,OI,Interpretation
Boku no Hero Academia 5,My Hero Academia Season 5,73.0,77.2298004925027,-4.229800492502704,Underrated
Saikin Yatotta Maid ga Ayashii,The Maid I Hired Recently is Mysterious,63.0,67.24134402483102,-4.241344024831022,Underrated
Chiruran: Nibun no Ichi,Chiruran 1/2,50.0,54.242781693970166,-4.242781693970166,Underrated
Machine-Doll wa Kizutsukanai,Unbreakable Machine-Doll,66.0,70.24793065920622,-4.247930659206219,Underrated
Honey Tokyo,Honey Tokyo,50.0,54.24982369617002,-4.249823696170019,Underrated
Idolm@ster Xenoglossia,IDOLM@STER: XENOGLOSSIA,59.0,63.25241880468715,-4.252418804687153,Underrated
Souten no Ken: REGENESIS 2,Fist of the Blue Sky: Regenesis 2,56.0,60.25269180080269,-4.252691800802687,Underrated
Yes ka No ka Hanbun ka,"Yes, No, or Maybe?",68.0,72.2552323590922,-4.255232359092204,Underrated
AURA: Maryuuinkouga Saigo no Tatakai,Aura,70.0,74.25602781742784,-4.256027817427835,Underrated
Cofun Gal no Coffy Campus Life,Tumulus Gal Coffy Campus Life,37.0,41.25678210820317,-4.2567821082031685,Underrated
Aoi Hana,Sweet Blue Flowers,68.0,72.25859317754215,-4.258593177542153,Underrated
Saibi,The Fake,61.0,65.25913053543191,-4.259130535431908,Underrated
Towa no Quon 1: Utakata no Kaben,Towanoquon: The Ephemeral Petala,69.0,73.26256202687219,-4.262562026872189,Underrated
Sword Art Online: Alicization - War of Underworld Part 2,Sword Art Online: Alicization - War of Underworld Part 2,74.0,78.26287283866805,-4.262872838668045,Underrated
"Tensei Kizoku, Kantei Skill de Nariagaru","As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",71.0,75.26346940385001,-4.26346940385001,Underrated
Uchi no Maid ga Uzasugiru! OVA,UzaMaid!: My Maid Is Still Seriously Way Too Annoying...,67.0,71.26399214617051,-4.263992146170509,Underrated
Sasaki to Pii-chan,Sasaki and Peeps,67.0,71.2653559919156,-4.265355991915598,Underrated
Trinity Blood,Trinity Blood,68.0,72.26832859569771,-4.26832859569771,Underrated
Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,Ai-Mai-Mi Mousou Catastrophe,57.0,61.269791959504936,-4.269791959504936,Underrated
Yatogame-chan Kansatsu Nikki,Yatogame-chan Kansatsu Nikki,59.0,63.2734287315866,-4.273428731586598,Underrated
Hanma Baki,Baki Hanma,76.0,80.27624819970087,-4.276248199700873,Underrated
D_CIDE TRAUMEREI THE ANIMATION,D_CIDE TRAUMEREI THE ANIMATION,53.0,57.281560425287054,-4.281560425287054,Underrated
Seirei Gensouki 2,Seirei Gensouki: Spirit Chronicles Season 2,69.0,73.28333312178765,-4.283333121787649,Underrated
Fate/kaleid liner Prisma☆Illya,Fate/kaleid liner Prisma☆Illya,67.0,71.28488811173418,-4.284888111734176,Underrated
Ben-To,Ben-To,68.0,72.28629244615374,-4.2862924461537375,Underrated
Juubee Ninpuuchou: Ryuuhougyoku-hen,Ninja Scroll: The Series,62.0,66.28764462280154,-4.287644622801537,Underrated
Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,The Gorilla God’s Go-To Girl,64.0,68.29207710003664,-4.292077100036636,Underrated
Yu☆Gi☆Oh! 5D's,Yu-Gi-Oh! 5D's,73.0,77.2925093687459,-4.292509368745897,Underrated
Mahouka Koukou no Yuutousei,The Honor at Magic High School,64.0,68.29495705585862,-4.294957055858617,Underrated
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Haiyoru! Nyaruani: Remember My Mr. Lovecraft,58.0,62.30056716322248,-4.300567163222482,Underrated
Billimillion,Billimillion,61.0,65.30302300486564,-4.303023004865636,Underrated
Macross FB7: Ginga Rukon - Ore no Uta wo Kike!,Macross Fb7 Listen to My Song!,60.0,64.30327735556071,-4.303277355560709,Underrated
Ai Yori Aoshi,Ai Yori Aoshi,67.0,71.3058402646812,-4.305840264681194,Underrated
Ano Natsu de Matteru,Waiting in the Summer,71.0,75.30623851949483,-4.306238519494826,Underrated
Shakkin Shimai,Paid & Laid,52.0,56.3062622244642,-4.306262224464199,Underrated
Hidan no Aria - Butei ga Kitarite Onsen Kenshuu,Aria the Scarlet Ammo Special,63.0,67.30717874734601,-4.307178747346015,Underrated
Dragon Ball: Annecy Festival 60th Anniversary ,Dragon Ball: Annecy Festival 60th Anniversary ,60.0,64.30947683795614,-4.30947683795614,Underrated
BLUE DROP: Tenshi-tachi no Gikyoku,Blue Drop,62.0,66.31112616443359,-4.311126164433588,Underrated
It Girl,It Girl,53.0,57.31560432964292,-4.315604329642923,Underrated
Gedou Gakuen,Nightmare Campus,48.0,52.318432017503376,-4.318432017503376,Underrated
Demashitaa! Powerpuff Girls Z,Powerpuff Girls Z,62.0,66.31856807964793,-4.318568079647932,Underrated
Souten no Ken: REGENESIS,Fist of the Blue Sky: Regenesis,48.0,52.32180774350218,-4.321807743502177,Underrated
NieA Under 7,NieA_7,66.0,70.32244589518406,-4.32244589518406,Underrated
Hoka Hoka Kazoku,The Affectuous Family,52.0,56.32868770724591,-4.328687707245912,Underrated
Joou-sama wa M Dorei,Queen and Slave,47.0,51.33273238272933,-4.332732382729333,Underrated
Guskou Budori no Denki (2012),The Life of Budori Gusuko,63.0,67.33307987252184,-4.333079872521836,Underrated
Palme no Ki,A Tree of Palme,64.0,68.33401206057262,-4.3340120605726185,Underrated
Go-Getters,Go-Getters,70.0,74.33550868067415,-4.3355086806741525,Underrated
SheepWolf,SheepWolf,37.0,41.33798067562129,-4.337980675621289,Underrated
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. OVA,"I Couldn’t Become a Hero, So I Reluctantly Decided to Get a Job. OVA",64.0,68.33802509912755,-4.338025099127549,Underrated
Yatogame-chan Kansatsu Nikki Nisatsume,Yatogame-chan Kansatsu Nikki 2,62.0,66.33932824429051,-4.339328244290513,Underrated
Hagane no Renkinjutsushi,Fullmetal Alchemist,79.0,83.34046561208649,-4.34046561208649,Underrated
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,SEX SALON,51.0,55.34060490794598,-4.3406049079459805,Underrated
Gu Huo Xiangjiao Tou,The Primitives: Bongo and Grunge,36.0,40.34119983282278,-4.341199832822781,Underrated
Baki: Dai Raitaisai-hen,Baki: The Great Raitai Tournament Saga,75.0,79.34182593638135,-4.341825936381355,Underrated
Kaijuu 8-gou Movie,Kaiju No. 8: Mission Recon,73.0,77.34235692597693,-4.3423569259769295,Underrated
Gokushufudou Part 2,The Way of the Househusband Part 2,74.0,78.34347448844026,-4.343474488440265,Underrated
Dragon Ball: Makafushigi Daibouken,Dragon Ball: Mystical Adventure,64.0,68.34405670764693,-4.344056707646928,Underrated
Qingwa Wangguo,Frog Kingdom,41.0,45.347054119911405,-4.347054119911405,Underrated
Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,Fate/Grand Order Absolute Demonic Front: Babylonia - Initium Iter,70.0,74.34799249187857,-4.347992491878571,Underrated
Tensei Shitara Slime Datta Ken: Guren no Kizuna-hen,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,77.0,81.35331235394548,-4.353312353945483,Underrated
Toushinki G's Frame,Ancient Girl’s Frame,53.0,57.35969822618696,-4.359698226186957,Underrated
Dragon Ball Z: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,Dragon Ball Z: Wrath of the Dragon,71.0,75.36259869682807,-4.362598696828073,Underrated
Virtual Star 2000,Virtual Star 2000,40.0,44.364799423935004,-4.364799423935004,Underrated
Rape Gouhou ka!!!,R*pe Has Been Legalized!!!,58.0,62.36650847884232,-4.36650847884232,Underrated
Yuuguu Settai: Kotou no Gokuraku e Youkoso,Fruits Cup,49.0,53.36783689829252,-4.3678368982925235,Underrated
The iDOLM@STER: Shiny Colors 2nd season,THE iDOLM@Ster SHINY COLORS Season 2,61.0,65.36805888485472,-4.368058884854719,Underrated
Sukitte Ii na yo. Specials,"Say ""I love you"". Specials",63.0,67.36940462807158,-4.369404628071578,Underrated
Eiyuu Densetsu: Sora no Kiseki THE ANIMATION,Legend of the Heroes: Trails in the Sky,60.0,64.37256762967147,-4.372567629671465,Underrated
Ai,Love,36.0,40.375549836242676,-4.375549836242676,Underrated
Seijuuden: Twin Dolls,Twin Dolls,47.0,51.37559203432619,-4.375592034326189,Underrated
Shin Seiki Evangelion,Neon Genesis Evangelion,83.0,87.37581615942382,-4.37581615942382,Underrated
Maarui Kanojo to Zannen na Kareshi,Chubby Girlfriend ＆ Pity Boyfriend,49.0,53.376263879072226,-4.376263879072226,Underrated
Fruity Samurai,Fruity Samurai,44.0,48.38016658075172,-4.38016658075172,Underrated
Kantai Collection: KanColle,KanColle,64.0,68.38031972102202,-4.380319721022019,Underrated
Pac-World,Pac-Man and the Ghostly Adventures,50.0,54.38326155267433,-4.383261552674327,Underrated
Bananya: Around the World,Bananya Around the World,67.0,71.38351544475196,-4.383515444751964,Underrated
CLAYMORE,Claymore,74.0,78.38579687354351,-4.385796873543512,Underrated
Fire Emblem: Monshou no Nazo,Fire Emblem,54.0,58.38748594084257,-4.3874859408425735,Underrated
Shin Reyon Densetsu: Shikkoku no Majin,Legend of Reyon: The God of Darkness,45.0,49.38798150071851,-4.38798150071851,Underrated
DEATH NOTE Rewrite,Death Note: Relight,74.0,78.39750607709247,-4.397506077092473,Underrated
Trinity Seven Movie - Tenkuu Toshokan to Shinku no Maou,Trinity Seven: Heavens Library & Crimson Lord,71.0,75.39762617251452,-4.397626172514521,Underrated
Ryuuou no Oshigoto!,The Ryuo's Work is Never Done!,65.0,69.40014750674918,-4.400147506749178,Underrated
Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,Dragon Ball: Plan to Eradicate the Super Saiyans,60.0,64.40481732619605,-4.404817326196053,Underrated
AYAKA,AYAKA,61.0,65.40837445235465,-4.40837445235465,Underrated
Aggressive Retsuko Season 4,Aggretsuko: Season 4,72.0,76.41085566668059,-4.41085566668059,Underrated
Heppoko Jikken Animation Excel Saga,Excel Saga,71.0,75.41111616844815,-4.411116168448146,Underrated
TIGER & BUNNY Pilot,Tiger & Bunny Pilot,58.0,62.41395633411432,-4.413956334114317,Underrated
Tonari no Totoro,My Neighbor Totoro,80.0,84.41474319176075,-4.414743191760749,Underrated
POKÉDANCE,POKÉDANCE,69.0,73.4166027524524,-4.416602752452405,Underrated
Marvel Future Avengers 2nd Season,Marvel Future Avengers 2nd Season,51.0,55.41691871769814,-4.416918717698138,Underrated
KEY THE METAL IDOL,Key the Metal Idol,68.0,72.41728084263505,-4.417280842635051,Underrated
Kyuuketsuki,The girl's anus breaking by Vampire,54.0,58.42131644553906,-4.421316445539063,Underrated
Yatogame-chan Kansatsu Nikki Sansatsume,Yatogame-chan Kansatsu Nikki 3,62.0,66.42153198318842,-4.421531983188416,Underrated
Dragon Ball Z: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z: Bojack Unbound,67.0,71.42546579363902,-4.42546579363902,Underrated
Suki na Mono wa Suki Dakara Shou ga Nai!!,Sukisho,60.0,64.42642003325392,-4.426420033253919,Underrated
Shinzou Ningen Casshern,Neo Human Casshan,64.0,68.42713939607646,-4.427139396076456,Underrated
Yami no Shihosha Judge,Judge,51.0,55.42760185388432,-4.427601853884319,Underrated
Saihate no Paladin,The Faraway Paladin,68.0,72.43454704183111,-4.4345470418311095,Underrated
Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",64.0,68.43526453186696,-4.435264531866963,Underrated
Tokyo Juushouden: Fuuma Gogyou Denshou,10 Tokyo Warriors: The Final Battle,41.0,45.4365660434079,-4.4365660434079,Underrated
Coquelicot-zaka kara,From Up on Poppy Hill,75.0,79.4392876767199,-4.4392876767199,Underrated
Fairy Gone 2,Fairy gone Season 2,61.0,65.4397377266367,-4.439737726636693,Underrated
Tsurupeta Shugo Kishi Elfina Ochiru,Guardian Knight Elfina Falls,64.0,68.44592048701445,-4.4459204870144475,Underrated
"Kimi to Boku no Saigo no Senjo, Arui wa Sekai ga Hajimaru Seisen",Our Last Crusade or the Rise of a New World,66.0,70.44785616992343,-4.447856169923426,Underrated
BAKUMATSU Crisis,BAKUMATSU Crisis,50.0,54.44828763043318,-4.448287630433178,Underrated
trapezium,Trapezium,70.0,74.45633686642088,-4.456336866420884,Underrated
ONE PIECE (Movie),ONE PIECE: The Movie,68.0,72.45675146698001,-4.456751466980009,Underrated
You Shoumei Bijutsukan LINE,Yoh Shomei Art Gallery Line,47.0,51.461032388066734,-4.461032388066734,Underrated
Tenchi Muyou!,Tenchi Muyo! Tenchi Universe,71.0,75.46143692173642,-4.461436921736421,Underrated
Ikkitousen: XTREME XECUTOR,Ikki Tousen: Xtreme Xecutor,63.0,67.4615887429571,-4.461588742957105,Underrated
Boogiepop wa Warawanai: Boogiepop Phantom,Boogiepop Phantom,70.0,74.4617612311615,-4.461761231161503,Underrated
Pocket Monsters Diamond & Pearl,Pokémon the Series: Diamond and Pearl,71.0,75.46330264142415,-4.46330264142415,Underrated
Chikyuu Shoujo Arjuna,Arjuna,63.0,67.4642509768558,-4.464250976855794,Underrated
Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives,69.0,73.46497668694366,-4.464976686943658,Underrated
Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka,The Irregular at Magic High School: Get to Know Magic Studies,59.0,63.46662240717072,-4.466622407170718,Underrated
Shinmai Renkinjutsushi no Tenpo Keiei,Management of a Novice Alchemist,65.0,69.46669677538101,-4.46669677538101,Underrated
"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita: Sono ni",I've Been Killing Slimes For 300 Years And Maxed Out My Level Season 2,67.0,71.46866185191413,-4.468661851914135,Underrated
Innocence,Ghost in the Shell 2: Innocence,75.0,79.46903331313612,-4.469033313136123,Underrated
Sounan desu ka?,Are You Lost?,63.0,67.47401947291502,-4.474019472915018,Underrated
Hyakki,Secret of Devil's Island,47.0,51.47515824880385,-4.475158248803851,Underrated
"Zoojazoo ""Watashi no Onaka""",Zoojazoo “My Stomach”,43.0,47.47586528946003,-4.475865289460032,Underrated
Karasu no Namida,While the Crows Weeps,33.0,37.47634612435002,-4.476346124350023,Underrated
Match Uri no Shoujo,The Little Match Girl,54.0,58.478921988602735,-4.478921988602735,Underrated
BEASTARS FINAL SEASON Part 1,BEASTARS Final Season Part 1,79.0,83.47915687465516,-4.47915687465516,Underrated
Turn A Gundam I: Earth Light,∀ Gundam I: Earth Light,60.0,64.48180285897737,-4.481802858977375,Underrated
Bad End,Voyeur's Digest,47.0,51.48421796497032,-4.48421796497032,Underrated
IZUMO: Takeki Tsurugi no Senki,Izumo: Flash of a Brave Sword,56.0,60.48543653988227,-4.485436539882272,Underrated
Sci-fi Harry,Sci-fi Harry,57.0,61.48595455336537,-4.485954553365367,Underrated
Itou Junji: Collection,Junji Ito Collection,62.0,66.48734305854188,-4.487343058541882,Underrated
Amagami SS,Amagami SS,69.0,73.48790381452422,-4.487903814524216,Underrated
Tsuyokute New Saga,New Saga,65.0,69.49298480759106,-4.492984807591057,Underrated
Yuanshen: Yuanye Denghuo,Genshin Impact: The Lights of Lantern Rite,63.0,67.4944885324498,-4.494488532449793,Underrated
Zhuzhu Xia: Ying Xiong Zhu Shao Nian,GG Bond: Guarding,42.0,46.49575686857226,-4.495756868572258,Underrated
Youjuu Sensen Adventure KID,Adventure Kid,48.0,52.49779202666127,-4.497792026661273,Underrated
Jikuu Bouken Nuumamonjaa,Chrono Trigger,49.0,53.49885663570832,-4.4988566357083215,Underrated
Getsuyoubi no Tawawa Specials,Tawawa on Monday Specials,63.0,67.50360802804127,-4.5036080280412705,Underrated
Cat City,Cat City,49.0,53.507309988460676,-4.507309988460676,Underrated
Manami & Nami Sprite,Sprite: Between Two Worlds,53.0,57.507513159776806,-4.507513159776806,Underrated
SPY×FAMILY CODE: White,SPY x FAMILY CODE: White,81.0,85.50901512049089,-4.509015120490886,Underrated
Oretachi ni Tsubasa wa Nai: under the innocent sky.,We Without Wings – Under the Innocent Sky,61.0,65.51421257506736,-4.514212575067361,Underrated
Negima!?,Negima!? Magister Negi Magi,66.0,70.51652821911175,-4.516528219111748,Underrated
Da Yu Hai Tang,Big Fish & Begonia,72.0,76.518526027957,-4.5185260279569945,Underrated
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,69.0,73.52046328849221,-4.520463288492209,Underrated
HUNTER×HUNTER,Hunter x Hunter,82.0,86.5219048661611,-4.521904866161094,Underrated
Ai Tenchi Muyou!,Ai Tenchi Muyo!,56.0,60.52475363311379,-4.524753633113789,Underrated
"HOPE: Suiso Shakai to, Korekara no Energy no Hanashi",ToyotaMirai : HOPE: The Hydrogen Society and Energy Sources of the Future,43.0,47.52547046527699,-4.525470465276989,Underrated
Darwin's Game,Darwin's Game,70.0,74.53055611852785,-4.530556118527855,Underrated
Otenki Onee-san,Weather Report Girl,52.0,56.53074766270056,-4.530747662700563,Underrated
Utsukushiki Sei no Dendoushi Reirei,Rei Rei - Missionary of Love,50.0,54.53313099636449,-4.533130996364491,Underrated
Hoopa no Odemashi Daisakusen!!,Pokémon: Hoopa's Surprise Ring Adventures,54.0,58.53328369986397,-4.533283699863972,Underrated
One Punch Man 2,One-Punch Man Season 2,74.0,78.53818856603398,-4.5381885660339805,Underrated
Sarashimono,Sarashi-mono,54.0,58.53999198752001,-4.539991987520011,Underrated
Shiroki Tenshi-tachi no Rondo,Hardcore Hospital,47.0,51.540454925089676,-4.540454925089676,Underrated
Tetsuwan Atom,Astro Boy,67.0,71.54328660212077,-4.543286602120773,Underrated
"Hetalia Axis Powers Movie: Paint it, White!","Hetalia Axis Powers: Paint it, White!",65.0,69.55192767598336,-4.5519276759833645,Underrated
Bubblegum Crisis,Bubblegum Crisis,70.0,74.55209515225087,-4.552095152250871,Underrated
Aldnoah.Zero Part 2,ALDNOAH.ZERO Season 2,65.0,69.56013644316398,-4.560136443163984,Underrated
Zetman,Zetman,64.0,68.56195884904078,-4.561958849040778,Underrated
Brain Powerd,Brain Powerd,62.0,66.56631368059256,-4.5663136805925575,Underrated
Choeganggongnyong Mini Teukgongdae,Miniforce: Dinoid,45.0,49.570894725786346,-4.570894725786346,Underrated
Magic Knight Rayearth,Magic Knight Rayearth,72.0,76.57150649482016,-4.571506494820156,Underrated
Cosplay Rakuen,Cosplay Paradise,55.0,59.57430392042464,-4.57430392042464,Underrated
30-sai no Hoken Taiiku,A Thirty-Year Old's Health and Physical Education,61.0,65.57490452420208,-4.574904524202083,Underrated
Lee Shi Zhentan Shiwusuo: Liang Xiaoshi Jiaqi,Lee's Detective Agency: A Holiday of Two Hours,62.0,66.57522222772336,-4.5752222277233585,Underrated
NARUTO: Shippuuden - The Lost Tower,Naruto Shippuden the Movie: The Lost Tower,70.0,74.58251101985988,-4.582511019859879,Underrated
Amulet,Amulet,55.0,59.59452528020337,-4.594525280203371,Underrated
Black Cat,Black Cat,69.0,73.5955318231589,-4.595531823158893,Underrated
Inferno Cop Specials,Inferno Cop Specials,57.0,61.5979295190873,-4.597929519087302,Underrated
ZERO SUM GAME: SEX CRIME,Zero Sum Game,45.0,49.59954974976486,-4.599549749764861,Underrated
WAVE!! Surfing Yappe!! (TV),WAVE!! -Let's go surfing!!- (TV),57.0,61.600160313076124,-4.600160313076124,Underrated
Uta∽Kata,Uta∞Kata,62.0,66.60431225071817,-4.604312250718166,Underrated
BNA,BNA,72.0,76.60557452136312,-4.605574521363124,Underrated
Engage Kiss,Engage Kiss,66.0,70.61163436564809,-4.6116343656480865,Underrated
Shinya Haikai,Wandering Late at Night,53.0,57.616070745647306,-4.616070745647306,Underrated
Akiba-chan,Maison de Castle,52.0,56.61907564359599,-4.619075643595991,Underrated
NARUTO: Shippuuden - Hi no Ishi wo Tsugu Mono,Naruto Shippuden the Movie: The Will of Fire,70.0,74.61961741604794,-4.619617416047944,Underrated
Anne no Nikki,The Diary of Anne Frank,64.0,68.6198322464631,-4.619832246463105,Underrated
Seven Knights Revolution: Eiyuu no Keishousha,SEVEN KNIGHTS REVOLUTION: Hero Successor,60.0,64.62250487305408,-4.622504873054083,Underrated
